Player,Total Kills,Total Headshots,Kills per Round,Headshots per Round,Rounds played
Ciocardau,6212,3528.4159999999997,0.6783881183793818,0.3853244512394889,9157
matios,8403,4630.053,0.64943194991885,0.3578370044052863,12939
Bibu,5890,3510.44,0.6308911739502999,0.37601113967437877,9336
POLO,5670,1956.15,0.6790419161676646,0.23426946107784433,8350
danoco,5758,3097.8039999999996,0.6558086560364464,0.3528250569476082,8780
saffee,5704,1842.3919999999998,0.6671345029239766,0.21548444444444442,8550
kiR,3975,2567.85,0.676595744680851,0.43708085106382977,5875
zock,8490,4304.43,0.6767636508569151,0.343119170984456,12545
t3ns1on,6224,2091.264,0.6561248155176049,0.22045793801391525,9486
fury5k,3452,2195.472,0.6660235384912213,0.4235909704804168,5183
lukiz,4281,2247.525,0.6649580615097856,0.3491029822926375,6438
JW,11579,4342.125,0.6800375873612498,0.25501409526046864,17027
L00m1,6055,2131.36,0.6578661451542808,0.23156888309430684,9204
her1tage,2996,1689.744,0.6613686534216335,0.3730119205298013,4530
divine,4952,1505.408,0.6499540622128889,0.1975860349127182,7619
sh1nejezzz,6735,4162.23,0.6517952192006193,0.40280944546598274,10333
Noruyp,4482,1201.1760000000002,0.7296109392804818,0.19553573172716915,6143
AZUWU,9365,5366.145,0.6748090502954316,0.38666558581928234,13878
Goody,4573,2291.0730000000003,0.6715124816446403,0.3364277533039648,6810
brnz4n,6283,3882.894,0.6357381361934635,0.39288616816756045,9883
buster,4561,2462.94,0.631542509000277,0.34103295486014956,7222
ALLE,4680,2368.08,0.6394316163410302,0.32355239786856127,7319
rigoN,8754,4867.224,0.6966971746916036,0.3873636291285317,12565
cLd,2866,1659.414,0.6593052680009202,0.38173775017253275,4347
salazar,7490,2771.3,0.6495533778510103,0.24033474980487382,11531
vinaabEAST,4255,2480.665,0.6552202032645519,0.3819933785032337,6494
xns,3625,2055.375,0.6324145150034892,0.3585790300069784,5732
EMSTAR,3262,1829.9820000000002,0.6604575825065803,0.37051670378619156,4939
MoriiSko,8994,5324.448,0.652827175727662,0.386473688030776,13777
alex,8156,4045.376,0.6382346036466077,0.31656436340871746,12779
riskyb0b,8922,5076.6179999999995,0.6472252448313384,0.3682711643090315,13785
jz,2713,1478.585,0.6395568128241396,0.34855846298915605,4242
gafolo,10267,4147.8679999999995,0.6413668165917041,0.25911219390304846,16008
arT,8012,3861.784,0.6470683249878857,0.3118869326441609,12382
Mol011,3335,1630.815,0.672514619883041,0.328859649122807,4959
Icarus,3641,2009.832,0.6585277627057334,0.36350732501356486,5529
desh,4960,1681.44,0.681505908216543,0.23103050288540808,7278
fanatyk,4970,2435.3,0.6307106598984772,0.30904822335025384,7880
Hezz,3887,1675.297,0.6592605156037992,0.28414128222523743,5896
Techno,7353,4352.976000000001,0.6363479013414106,0.37671795759411514,11555
Chr1zN,10463,5932.521,0.6528358395208086,0.3701579210082985,16027
El1an,3973,1112.44,0.6672824991602284,0.18683909976486396,5954
d4rty,5456,2995.3439999999996,0.6582217396549644,0.3613637350705754,8289
ex1st,7078,3984.9139999999998,0.6622380239520959,0.37284000748502993,10688
nexa,5790,3248.19,0.6359841827768014,0.3567871265377856,9104
deco,4858,2497.0119999999997,0.6270005162622613,0.3222782653588022,7748
walleN,2930,1661.31,0.6613995485327314,0.3750135440180587,4430
Kristou,8519,3501.309,0.6614643994098921,0.27186186815746566,12879
1NVISIBLEE,10235,5782.775,0.6846153846153846,0.3868076923076923,14950
MAGILA,4077,2050.7309999999998,0.6932494473728957,0.3487044720285665,5881
Viggo,4122,2242.368,0.704494958126816,0.38324525722098784,5851
Kunai,3700,2153.4,0.6717501815541032,0.39095860566448803,5508
cerber,4523,2655.001,0.6600029184298847,0.38742171311834234,6853
faydett,8734,4681.424,0.6351076207097149,0.34041768470040723,13752
FpSSS,5081,1681.8110000000001,0.6838492597577389,0.2263541049798116,7430
yvro,5376,2736.3839999999996,0.6926942404329339,0.3525813683803633,7761
bsover,3062,1322.7839999999999,0.6955929123125852,0.30049613811903675,4402
Boye,3457,1915.1779999999999,0.6549829480863963,0.36286055323986355,5278
noni,4744,1793.2319999999997,0.6785867543985123,0.25650579316263766,6991
sinnopsyy,8361,4832.657999999999,0.6633608378292606,0.38342256426531257,12604
virtuoso,5317,2578.745,0.6433930300096805,0.31204561955469506,8264
majky,5641,3192.8060000000005,0.6715476190476191,0.38009595238095245,8400
Goofy,2884,1225.7,0.6377708978328174,0.2710526315789474,4522
Magic,3105,1291.68,0.674853292762443,0.2807389697891763,4601
Bukhavez,2860,1441.44,0.6372549019607843,0.3211764705882353,4488
BluePho3nix,3012,1743.9479999999999,0.6405784772437261,0.37089493832411735,4702
s-chilla,5707,3150.264,0.6227629855958097,0.34376516804888696,9164
huNter-,6491,3251.9910000000004,0.6464495568170501,0.3238712279653421,10041
jresy,2917,1455.5829999999999,0.663256025466121,0.33096475670759434,4398
ragga,9831,4856.513999999999,0.6664181127982647,0.3292105477223427,14752
Wonder,2793,1603.1819999999998,0.642512077294686,0.3688019323671497,4347
qx,4054,2176.998,0.637621893677257,0.34240295690468703,6358
Brollan,5617,2937.691,0.6262682573308062,0.32753829858401157,8969
maQuein,5144,1733.5280000000002,0.6747999475272203,0.22740758231667327,7623
woozzzi,5325,1959.5999999999997,0.6912891081396858,0.25439439179540435,7703
yxngstxr,8410,4642.32,0.656979923443481,0.3626529177408015,12801
Queenix,7608,4427.856000000001,0.621619413350764,0.36178249857014466,12239
jared,2882,1472.7020000000002,0.6697652800371834,0.3422500580990008,4303
Summer,6288,3307.488,0.6471133065761038,0.34038159925903055,9717
CeRq,8127,3006.99,0.6512541068995913,0.24096401955284877,12479
ArroW,5094,3092.058,0.6154403769481697,0.37357230880753894,8277
prt,5075,2765.875,0.6382844925166645,0.34786504842158217,7951
n1cks,3369,1128.615,0.6601998824221046,0.22116696061140506,5103
fnl,5175,2965.275,0.6514350453172205,0.3732722809667674,7944
fokiu,3658,2030.19,0.6511213955144179,0.36137237451050197,5618
stadodo,7913,2824.9410000000003,0.6371688541750543,0.22746928094049443,12419
Qikert,6892,4086.9559999999997,0.6248979961918578,0.3705645117417717,11029
bnc,5632,2748.4159999999997,0.6465388589140167,0.3155109631500401,8711
Ro1f,9873,5785.578,0.6182990981963928,0.3623232715430862,15968
beastik,12763,7313.198999999999,0.6223425004876146,0.3566022527794031,20508
fozil,9381,5469.123,0.6549148282602625,0.381815344875733,14324
ariucle,4707,3144.276,0.6284379172229639,0.4197965287049399,7490
chelo,7028,4399.528,0.639257776969256,0.40017536838275425,10994
mwlky,3268,1166.6760000000002,0.6689866939611054,0.23882824974411468,4885
gxx-,5612,1941.7520000000002,0.6869033047735618,0.23766854345165242,8170
AntyVirus,5096,2553.096,0.680373831775701,0.34086728971962615,7490
spardaus,4012,2214.6240000000003,0.6566284779050736,0.3624589198036007,6110
Vacancy,6227,3300.31,0.6396507447354906,0.33901489470980994,9735
foggers,3247,1727.4040000000002,0.6563573883161512,0.3491821305841925,4947
Magisk,4745,2571.79,0.6316560170394037,0.34235756123535677,7512
MisteM,4331,2490.325,0.6293228712583552,0.3618606509735542,6882
shady,3832,1249.2320000000002,0.6651622982121159,0.21684290921714983,5761
awzek,5866,3079.65,0.6456796917996698,0.33898183819482663,9085
bekker,3954,1340.406,0.6604309336896609,0.22388608652079506,5987
Keoz,9012,5407.2,0.6473207872432122,0.3883924723459273,13922
skullz,5000,2795.0,0.6348400203148806,0.35487557135601827,7876
k4nfuz,6203,3914.093,0.6285974868261046,0.396645014187272,9868
AdrieN,5640,3152.76,0.6909224549797869,0.3862256523337009,8163
fREQ,6300,3465.0,0.6369426751592356,0.3503184713375796,9891
vision,4472,2701.0879999999997,0.6454965357967667,0.3898799076212471,6928
bodyy,7266,4156.152,0.6382642304989459,0.36508713984539704,11384
perez,3184,1792.5919999999999,0.6566302330377397,0.3696828212002474,4849
Levi,3326,1732.846,0.652668759811617,0.34004042386185246,5096
dan1,3242,1624.2420000000002,0.6292701863354038,0.3152643633540373,5152
iDISBALANCE,8725,2538.975,0.6620883290332372,0.192667703748672,13178
Lack1,10891,5521.737000000001,0.6643689379613249,0.3368350515463918,16393
Efire,4921,2750.8389999999995,0.6617805271651426,0.3699353146853146,7436
arTisT,7059,2703.5969999999998,0.6731832920083921,0.2578292008392142,10486
syrsoN,3317,1024.953,0.6820892453218178,0.2107655768044417,4863
Prism,8058,4383.552,0.6411011218076219,0.3487590102633463,12569
maaryy,14598,7809.93,0.6352480417754569,0.33985770234986945,22980
sAvana1,5781,3237.36,0.6261236867756959,0.3506292645943897,9233
kumao,4880,2815.76,0.6445647866860388,0.3719138819178444,7571
yepz,4735,2632.66,0.6081428204469561,0.33812740816850756,7786
SELLTER,13421,7301.024,0.6284416557407754,0.3418722607229818,21356
pz,5156,1696.3239999999998,0.6463582800551586,0.21265187413814715,7977
Maze,5612,3069.764,0.6644565474780961,0.36345773147051863,8446
neaLaN,5715,3331.845,0.640551445864156,0.3734414929388029,8922
morelz,4132,2136.244,0.6756049705689994,0.3492877697841727,6116
b0denmaster,6066,2092.77,0.6636035444699705,0.2289432228421398,9141
ANSG1,3087,1361.3670000000002,0.6245195225571515,0.27541310944770386,4943
Gabe,5052,2768.4959999999996,0.6424211597151577,0.3520467955239064,7864
hitori,2890,1534.59,0.6360035211267606,0.33771786971830986,4544
kreaz,8327,3988.633,0.6429122915379865,0.3079549876466955,12952
tory,3641,1995.2679999999998,0.6632058287795993,0.3634367941712204,5490
dav1g,9448,4440.56,0.6415427446187275,0.30152508997080196,14727
brett,6048,2909.0879999999997,0.6663728514764213,0.3205253415601586,9076
max,7476,3902.472,0.6122850122850123,0.3196127764127764,12210
Extinct,6465,3542.82,0.6556795131845842,0.35931237322515214,9860
Tarkky,3718,2022.5919999999999,0.6586359610274579,0.3582979627989371,5645
X5G7V,8017,3872.211,0.6386012426318305,0.3084444001911741,12554
millert,5529,1957.266,0.635079255685734,0.22481805651274983,8706
PlesseN,6501,3647.061,0.6632319934707203,0.37207314833707406,9802
STYKO,2927,1721.076,0.614399664147775,0.3612670025188917,4764
Peppzor,3738,2052.162,0.6257114161365919,0.3435155674589889,5974
anttzz,3813,2409.8160000000003,0.6409480584972265,0.40507917297024715,5949
Something,7623,4642.407,0.639513422818792,0.3894636744966443,11920
uli,4470,2503.2,0.6373877085412805,0.35693711678311707,7013
Nexius,2930,1646.66,0.6521255286000445,0.36649454707322504,4493
hoax,3626,1842.0079999999998,0.6288588276101283,0.31946028442594515,5766
Stx,3039,1668.411,0.6471465076660988,0.3552834327086883,4696
bevve,3157,1663.7390000000003,0.6533526490066225,0.3443168460264901,4832
raalz,12113,7522.173000000001,0.6166259417633884,0.38292470983506416,19644
niko,5334,2928.366,0.6336421952957947,0.3478695652173913,8418
esenthial,8615,5504.985,0.6233719247467439,0.3983346599131693,13820
Cooper,3466,1407.1960000000001,0.6932,0.2814392,5000
HENU,3984,1952.16,0.6657754010695187,0.3262299465240642,5984
dott1,3753,2139.21,0.6424169804861349,0.3661776788770969,5842
realzen,3211,1772.4720000000002,0.6398963730569949,0.3532227979274612,5018
dex,7745,4329.455,0.6359307003859102,0.3554852615157238,12179
senka,4738,2236.3360000000002,0.5887176938369781,0.27787475149105373,8048
MUTiRiS,6158,3220.6339999999996,0.6090999010880317,0.31855924826904053,10110
robo,6271,3104.145,0.6504511980085054,0.32197334301421016,9641
Boombl4,7790,3357.49,0.6122288588494185,0.26387063816409934,12724
Jackinho,9307,4039.238,0.6487974904147786,0.28157811084001394,14345
c0llins,7462,4119.024,0.6356047700170357,0.35085383304940376,11740
tatazin,3441,1699.854,0.6292977322604243,0.3108730797366496,5468
LNZ,7867,4303.249,0.6073027636251351,0.3321946117029489,12954
TyRa,3372,1922.04,0.6678550207961973,0.38067736185383244,5049
easy,4823,1630.174,0.6484269965044367,0.2191683248184996,7438
snapy,6257,3278.6679999999997,0.6694842713460304,0.3508097581853199,9346
Chill,5185,3048.78,0.6504014049172102,0.38243602609131966,7972
j0w,4533,2638.206,0.6403446814521825,0.3726806046051702,7079
drg,6951,3934.2660000000005,0.6123150105708245,0.34657029598308675,11352
leo_drk,3542,1919.7640000000001,0.6502662015788507,0.3524442812557371,5447
sm3t,3915,1969.245,0.6257992327365729,0.31477701406649616,6256
Graviti,8647,5093.083,0.6418021227640466,0.3780214503080234,13473
dan4o,2657,1618.1129999999998,0.5966763979339771,0.363375926341792,4453
nikz,2965,1586.275,0.6079557104777528,0.3252563051055977,4877
kyxsan,7098,3726.45,0.5894859230960884,0.30948010962544636,12041
JT,5766,3142.47,0.6089344175731334,0.3318692575773577,9469
opdust,3719,2008.26,0.5961846745751843,0.3219397242705995,6238
Jyo,3115,1566.845,0.6111438100843634,0.3074053364724348,5097
Gizmy,8834,4655.518,0.6247082950286401,0.32922127148009334,14141
hfah,5508,3420.468,0.6494517155995755,0.4033095153873364,8481
brn$,2734,1118.206,0.6290842153704556,0.25729544408651633,4346
byr9,3112,1826.7440000000001,0.6041545331003688,0.35463871092991656,5151
ADRON,3910,2209.15,0.6197495641147567,0.35015850372483753,6309
arvid,3774,2045.5080000000003,0.6353535353535353,0.3443616161616162,5940
casey,3061,1717.221,0.6390396659707724,0.35850125260960336,4790
meowpop,2935,1834.375,0.6115857470306314,0.3822410918941446,4799
SkulL,3182,1505.0859999999998,0.6294757665677547,0.29774203758654794,5055
kadziu,3469,2064.055,0.643241238642685,0.3827285369923975,5393
jsfeltner,3585,1735.14,0.6573157315731574,0.31814081408140815,5454
isak,6706,3634.652,0.6260853328354029,0.33933825039678833,10711
PR1mE,3018,1671.9719999999998,0.6657842488418266,0.3688444738583719,4533
FreeZe,7228,3295.968,0.6286857441071584,0.2866806993128642,11497
cbass,3197,1646.455,0.6267398549304058,0.32277102528915896,5101
k1to,4606,2920.2039999999997,0.6435657398351264,0.4080206790554701,7157
kelieN,5886,3060.72,0.6269706007669366,0.326024712398807,9388
suma,2956,1605.108,0.6282678002125398,0.3411494155154091,4705
Svedjehed,2709,1438.479,0.6063115487914056,0.32195143240823637,4468
Leomonster,7416,4212.288,0.6467253858899451,0.36734001918548875,11467
WOOD7,9864,3235.3919999999994,0.6284003312734917,0.20611530865770525,15697
The eLiVe,8202,4256.838,0.6007910928801641,0.31181057720480515,13652
zeRRoFIX,9177,5166.651,0.6372474133740712,0.3587702937296021,14401
P3R3IIRA,2930,1500.16,0.6238024270811156,0.3193868426655312,4697
BK1,4762,2814.342,0.6237883154309667,0.36865889441970134,7634
Bhavi,3185,1907.815,0.6339570063694268,0.3797402468152866,5024
NBK-,4209,2361.249,0.6167936694021102,0.34602124853458377,6824
JUST,2962,1661.682,0.6334473909324209,0.35536398631308813,4676
CAJUN,3507,1697.388,0.6359020852221214,0.30777660924750677,5515
tucks,4604,2315.812,0.6249490973259129,0.31434939595493416,7367
interz,4619,2337.214,0.5854987957916086,0.29626239067055393,7889
Kat,3527,1544.8259999999998,0.6265766565997513,0.274440575590691,5629
1eeR,8985,4267.875,0.6080806713589605,0.2888383188955062,14776
stanislaw,5921,3209.1820000000002,0.5916858199260517,0.32069371439992006,10007
leen,4770,2790.45,0.6287898760875297,0.36784207751120485,7586
onic,5710,3226.15,0.5828909759085341,0.3293334013883218,9796
MaLLby,2922,1560.348,0.6004932182490752,0.32066337854500615,4866
SPine,3724,2115.232,0.6174763720775991,0.3507265793400763,6031
chudy,3337,1932.1229999999998,0.6485908649173955,0.37553411078717197,5145
Get_Jeka,7832,4378.088,0.6244618083240313,0.3490741508531334,12542
ztr,7751,3759.235,0.6062099170968247,0.29401180979195995,12786
PsychoDoctor,3204,1637.244,0.6214119472459271,0.3175415050426687,5156
puuha,3969,2143.26,0.6122165664044424,0.33059694585839894,6483
rafaxF,5105,1689.755,0.6625567813108372,0.2193062946138871,7705
ERSIN,3482,2033.4879999999998,0.6319419237749546,0.36905408348457347,5510
remix,5937,1798.911,0.6439262472885032,0.1951096529284165,9220
facecrack,3975,2027.25,0.6367131186929361,0.3247236905333974,6243
fl4sh,2733,1248.981,0.6297235023041474,0.2877836405529954,4340
b0RUP,4900,3253.6,0.6205673758865248,0.41205673758865247,7896
fEAR,11547,5496.372,0.6086658584154763,0.2897249486057667,18971
Tapewaare,8597,5141.005999999999,0.6180001437711163,0.3695640859751276,13911
Seb,3700,1779.7,0.6076531450156019,0.29228116275250454,6089
fakerealityy,3678,2151.63,0.6417728145175362,0.3754370964927587,5731
VILBy,4504,2319.56,0.6070899042997708,0.31265130071438196,7419
tiziaN,2881,1538.454,0.6062710437710438,0.3237487373737374,4752
Lcm,4041,1386.0629999999999,0.6108843537414966,0.20953333333333332,6615
1962,2584,1524.56,0.6033154331076348,0.35595610553350454,4283
alpha,5925,3015.825,0.6289808917197452,0.3201512738853503,9420
SENER1,5464,2803.032,0.5830132309005548,0.29908578745198466,9372
Bambosh,3190,1815.11,0.6135795345258703,0.34912675514522024,5199
Topa,4264,2750.28,0.6180605884910857,0.3986490795767503,6899
upE,7964,4770.436,0.5860191317144959,0.351025459896983,13590
Salazar,3256,1725.68,0.5763852009205169,0.30548415648787397,5649
obi,3148,1901.3919999999998,0.635446104158256,0.3838094469115866,4954
FalleN,6863,3012.857,0.6040309804611864,0.26516960042246085,11362
Nami,5817,2763.075,0.6180407989800255,0.2935693795155121,9412
rikon,3125,1740.625,0.621272365805169,0.3460487077534791,5030
Vster,3058,1593.218,0.5983173547251027,0.3117233418117785,5111
K1-FiDa,6230,3058.93,0.5736120062609337,0.2816434950741184,10861
Trucklover86,3378,2263.26,0.6506163328197226,0.43591294298921424,5192
TMB,10213,5637.576,0.6022526241302041,0.3324434485198726,16958
roman,3954,2166.792,0.6086822660098522,0.333557881773399,6496
card,3797,1218.8370000000002,0.6318855050757197,0.2028352471293061,6009
apEX,5829,2931.987,0.5845953264466954,0.2940514492026878,9971
robiin,5333,2735.8289999999997,0.6131294550471372,0.3145354104391814,8698
Thuister,2831,1650.473,0.644874715261959,0.3759619589977221,4390
IceBerg,11559,6426.804,0.6171382808328885,0.34312888414308595,18730
Jelo,2640,1488.96,0.5985037406483791,0.3375561097256858,4411
revoltz,3361,1942.658,0.5990019604348601,0.3462231331313491,5611
MiGHTYMAX,4446,2467.53,0.5642131979695432,0.31313832487309645,7880
reversive,5060,2519.88,0.5891942244993014,0.2934187238006521,8588
seized,2663,1358.13,0.5970852017937219,0.30451345291479825,4460
Lacerda,2513,1537.9560000000001,0.6062726176115802,0.3710388419782871,4145
sense,3784,1899.5680000000002,0.6052463211772233,0.3038336532309661,6252
Gnøffe,3492,1801.872,0.5992792174360735,0.3092280761970139,5827
gla1ve,3956,2148.1079999999997,0.568309150984054,0.30859186898434127,6961
Cliqq,2917,1630.6029999999998,0.5943357783211084,0.33223370008149955,4908
sFade8,7916,4385.464,0.6323188753095295,0.35030465692147933,12519
ay0k,3703,1488.606,0.6321270058040287,0.2541150563332195,5858
Bart4k,4978,2907.152,0.6034670869196266,0.35242477876106193,8249
next,2704,1773.8239999999998,0.5707049387927395,0.3743824398480371,4738
kinqie,8913,4866.498,0.5902649006622517,0.3222846357615894,15100
aVN,13806,7427.628,0.5898739585558641,0.3173521897030549,23405
NEKIZ,5890,2909.66,0.6036691606026443,0.29821256533770624,9757
laser,4877,2238.5429999999997,0.6052370315214693,0.2778037974683544,8058
emi,5263,2599.922,0.5748143294014854,0.28395827872433377,9156
ninjaZ,6261,3180.5879999999997,0.5859616284510997,0.29766850725315863,10685
SPELLAN,6418,2753.322,0.5792418772563177,0.2484947653429603,11080
Patti,7288,3957.3839999999996,0.5955221441411995,0.3233685242686713,12238
NickelBack,3471,1652.1960000000001,0.5780183180682764,0.2751367194004996,6005
sol,7903,4141.1720000000005,0.5978968073838705,0.31329792706914816,13218
Muk0s,2749,1608.165,0.604707435107787,0.35375384953805544,4546
h1kaN,3470,2234.6800000000003,0.6121008996295643,0.39419297936143943,5669
levantino,4338,2450.97,0.636443661971831,0.3595906690140845,6816
chopper,4681,2691.575,0.5612036926028054,0.3226921232466131,8341
Noktse,7791,3373.5029999999997,0.5835080886758538,0.2526590023966447,13352
Reix,4335,2245.53,0.597354278627532,0.3094295163290616,7257
nython,9647,3887.741,0.6039188681607612,0.24337930386878678,15974
innocent,7196,3490.06,0.5986190832709425,0.2903302553864071,12021
BRACE,3284,1770.076,0.5862192074259193,0.3159721528025705,5602
mASKED,11608,5153.952,0.5874493927125506,0.2608275303643725,19760
stormzyn,4741,2550.658,0.5871934604904632,0.3159100817438692,8074
ben1337,6151,2995.5370000000003,0.5723990321980271,0.27875832868043926,10746
Aleksib,5162,2312.5759999999996,0.5253944020356234,0.23537669211195925,9825
cadiaN,3848,1366.04,0.5973300217323813,0.21205215771499533,6442
Golden,3776,2284.48,0.5921279598557315,0.35823741571271756,6377
Snax,4868,2326.904,0.5638174658327543,0.2695047486680565,8634
mds,4536,2417.688,0.6143843965867534,0.32746688338073954,7383
sasha,2988,1494.0,0.5830243902439024,0.2915121951219512,5125
MAJ3R,5918,2953.0820000000003,0.5433844458727389,0.27114883849049676,10891
PKL,5450,2997.5,0.5854549360833602,0.3220002148458481,9309
SHiNE,4703,2544.3230000000003,0.5482629983679179,0.29661028211704366,8578
siuhy,5149,2749.566,0.5783443782994496,0.3088358980119061,8903
devoduvek,4762,2490.526,0.5654910343189645,0.2957518109488184,8421
Furlan,3405,1852.32,0.5792786662129976,0.3151275944198707,5878
Vert,6163,3112.315,0.5682803135085293,0.2869815583218073,10845
Lich,2659,1518.289,0.5987390227426256,0.3418799819860392,4441
CutzMeretz,7175,3594.675,0.5787223745765446,0.2899399096628489,12398
Snappi,6137,3375.35,0.5764064994834226,0.3170235747158824,10647
birdfromsky,4716,2126.916,0.5421312794574089,0.24450120703529143,8699
RICIOLI,5622,2619.8520000000003,0.5605743344301526,0.26122763984445113,10029
HooXi,3740,2068.22,0.5471035693387947,0.3025482738443534,6836
gejmzilla,3959,2403.1130000000003,0.5714491916859122,0.3468696593533488,6928
karrigan,6359,3484.7319999999995,0.5457900609389752,0.2990929533945584,11651
ScrunK,3169,1644.711,0.5450636394908841,0.28288802889576886,5814
mynio,2597,1288.112,0.5400291120815138,0.2678544395924309,4809
BTN,8252,4480.835999999999,0.5590028451429345,0.3035385449126134,14762
StRoGo,2393,1201.286,0.5329621380846326,0.2675469933184855,4490
darchevile,2506,1260.5179999999998,0.5471615720524018,0.27522227074235805,4580
quix,2879,1574.813,0.5307890855457227,0.29034162979351036,5424
Avou,2619,1445.688,0.4901740595171252,0.27057608085345314,5343
